job_url,status
https://www.naukri.com/job-listings-python-developer-exotel-bengaluru-2-to-7-years-290925016791,failed
https://www.naukri.com/job-listings-etl-developer-abb-india-limited-bengaluru-2-to-7-years-260925910465,failed
https://www.naukri.com/job-listings-etl-developer-boomi-and-similar-experiences-immediate-joiners-ansi-consult-and-services-chennai-bengaluru-delhi-ncr-6-to-11-years-240925017846,failed
https://www.naukri.com/job-listings-etl-developer-unilog-bengaluru-3-to-8-years-300925012789,failed
https://www.naukri.com/job-listings-data-engineer-or-etl-developer-acesoft-labs-bengaluru-3-to-6-years-180925934210,failed
https://www.naukri.com/job-listings-etl-developer-hexaware-technologies-pune-chennai-bengaluru-9-to-12-years-240925012208,failed
https://www.naukri.com/job-listings-azure-data-engineer-adf-databrick-etl-developer-tata-consultancy-services-pune-chennai-bengaluru-4-to-9-years-180925038014,failed
https://www.naukri.com/job-listings-etl-developer-acesoft-labs-bengaluru-3-to-6-years-180925934167,failed
https://www.naukri.com/job-listings-etl-developer-acesoft-labs-bengaluru-3-to-6-years-180925934729,failed
https://www.naukri.com/job-listings-etl-developer-vision-beyond-resources-india-private-limited-bengaluru-4-to-6-years-260925501877,failed
https://www.naukri.com/job-listings-etl-developer-staffspectrum-kochi-bengaluru-4-to-8-years-260925030194,failed
https://www.naukri.com/job-listings-etl-developer-reporting-tools-emperen-technologies-bengaluru-6-to-9-years-190925909881,failed
https://www.naukri.com/job-listings-etl-developer-rarr-technologies-bengaluru-6-to-9-years-220925504813,failed
https://www.naukri.com/job-listings-etl-developer-tekskills-bengaluru-4-to-6-years-220925002935,failed
https://www.naukri.com/job-listings-hiring-for-db2-developer-with-python-or-etl-experience-talent21-bengaluru-4-to-8-years-260925919282,failed
https://www.naukri.com/job-listings-data-engineer-etl-developer-talend-power-bi-acesoft-labs-bengaluru-3-to-6-years-180925934249,failed
https://www.naukri.com/job-listings-data-engineer-etl-developer-talend-power-bi-acesoft-labs-bengaluru-3-to-6-years-180925934202,failed
https://www.naukri.com/job-listings-senior-net-developer-senior-application-developer-yucca-it-solutions-bengaluru-7-to-12-years-230925026582,failed
https://www.naukri.com/job-listings-cx-analytics-engineer-conduent-business-services-india-llp-bengaluru-3-to-8-years-240925931781,failed
https://www.naukri.com/job-listings-lead-analytics-engineer-cai-bengaluru-10-to-15-years-220925005332,failed
https://www.naukri.com/job-listings-analytics-engineer-quarks-bengaluru-3-to-6-years-230925500859,failed
https://www.naukri.com/job-listings-joiners-temenos-analytics-engineer-ideslabs-private-limited-bengaluru-karnataka-telangana-6-to-8-years-250925931062,failed
https://www.naukri.com/job-listings-wells-analytics-engineer-exxon-mobil-corporation-bengaluru-3-to-7-years-100225506384,failed
https://www.naukri.com/job-listings-associate-analytics-engineer-swiss-re-bengaluru-1-to-3-years-180325502353,failed
https://www.naukri.com/job-listings-analytics-engineer-mimecast-bengaluru-3-to-8-years-210725501903,failed
https://www.naukri.com/job-listings-analytics-engineer-new-postman-bengaluru-3-to-5-years-110925502360,failed
https://www.naukri.com/job-listings-analytics-engineer-iii-swiss-re-bengaluru-1-to-7-years-200525501208,failed
https://www.naukri.com/job-listings-wells-analytics-engineer-exxon-mobil-corporation-bengaluru-5-to-8-years-060125508077,failed
https://www.naukri.com/job-listings-data-analytics-engineer-tencys-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-1-to-5-years-250825504844,failed
https://www.naukri.com/job-listings-senior-data-analytics-engineer-prudential-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-9-years-280924502300,failed
https://www.naukri.com/job-listings-senior-data-analytics-engineer-prudential-corporation-asia-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-9-years-200225501319,failed
https://www.naukri.com/job-listings-senior-data-analytics-engineer-cgi-information-systems-and-management-consultants-private-limited-bengaluru-8-to-12-years-050925915320,failed
https://www.naukri.com/job-listings-data-analytics-engineer-ii-illumina-inc-bengaluru-3-to-8-years-180925501876,failed
https://www.naukri.com/job-listings-finance-manager-acctpro-bengaluru-4-to-7-years-190925030960,failed
https://www.naukri.com/job-listings-statistical-analytics-engineer-evnek-bengaluru-1-to-5-years-190925912686,failed
https://www.naukri.com/job-listings-data-analyst-sutara-learning-foundation-bengaluru-0-to-1-years-141224005460,failed
https://www.naukri.com/job-listings-product-analyst-experimentation-growth-amiti-software-technologies-bengaluru-2-to-3-years-220825017507,failed
https://www.naukri.com/job-listings-temenos-analytics-engineer-diverse-lynx-bengaluru-2-to-7-years-250725503670,failed
https://www.naukri.com/job-listings-sr-analytics-engineer-te-connectivity-india-private-limited-bengaluru-6-to-8-years-150925908960,failed
https://www.naukri.com/job-listings-manager-analytics-engineering-hubspot-bengaluru-3-to-8-years-300925501959,failed
https://www.naukri.com/job-listings-data-analytics-engineer-ii-nack-bengaluru-3-to-8-years-180925501875,failed
https://www.naukri.com/job-listings-flutter-developer-i-cap-financial-services-bengaluru-2-to-4-years-160925037829,failed
https://www.naukri.com/job-listings-ai-analytics-engineer-proarch-technology-services-bengaluru-3-to-6-years-080825500214,failed
https://www.naukri.com/job-listings-sr-analytics-engineer-jda-software-hyderabad-bengaluru-9-to-14-years-290925502394,failed
https://www.naukri.com/job-listings-analytics-engineer-i-swiss-re-bengaluru-2-to-4-years-050925502499,failed
https://www.naukri.com/job-listings-lead-data-engineer-pei-bengaluru-8-to-12-years-250725014488,failed
https://www.naukri.com/job-listings-manager-analytics-engineering-hubspot-bengaluru-3-to-8-years-010925501231,failed
https://www.naukri.com/job-listings-senior-data-analytics-engineer-swiss-re-bengaluru-3-to-6-years-290825502332,failed
https://www.naukri.com/job-listings-data-analytics-engineer-looker-66degrees-pune-bengaluru-4-to-9-years-160925041572,failed
https://www.naukri.com/job-listings-warehouse-video-analytics-engineer-robert-bosch-engineering-and-business-solutions-private-limited-bengaluru-3-to-8-years-160925501326,failed
https://www.naukri.com/job-listings-sr-analytics-engineer-gtm-strategy-and-operations-databricks-bengaluru-4-to-8-years-100225502947,failed
https://www.naukri.com/job-listings-senior-analytics-consultant-ms-fabric-powerbi-ndvor-it-solutions-bengaluru-5-to-10-years-170925023851,failed
https://www.naukri.com/job-listings-sr-analytics-engineer-ai-python-sql-semantic-layers-blue-yonder-bengaluru-8-to-12-years-260925028401,failed
